"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a[1]",2.63929333647657,0.00445733591045663,0.415640593393928,1.804445264869,2.36861275687348,2.64577453678449,2.91869253069417,3.43439353759482,8695.31228108642,1.00042772289598
"log_a[2]",2.70311942033301,0.00339609503135309,0.368876699096572,1.97333954164024,2.45468902995645,2.70287246165289,2.95331757066753,3.415424921946,11797.8474705901,0.999890857517545
"log_a[3]",2.72260536655372,0.00296674145478291,0.350562262353211,2.02447898575819,2.49045239141397,2.72718499066477,2.96086174749935,3.39935883046742,13962.7488264954,0.999402398868815
"log_a[4]",2.76693004699543,0.00284678536960111,0.337733728659546,2.09253923503416,2.54574927944147,2.76853718170836,2.99310024454975,3.43321527497158,14074.7088277542,0.999950367541018
"log_a[5]",2.86010733209919,0.00278728575600539,0.329217895261694,2.21874879154822,2.63680886016641,2.85846963674555,3.07767745289666,3.51196380261121,13950.9530560328,0.999869405945754
"log_a[6]",2.91627376685789,0.0029279941177717,0.332169631108472,2.27659481655346,2.69349656645921,2.91127756974514,3.13052054282828,3.57890350288707,12870.0267199988,0.999813292429519
"log_a[7]",2.85865644589523,0.00272118429884483,0.322256466340057,2.21439960338931,2.6504754889518,2.85401765003157,3.06654001021773,3.49791183387147,14024.4994036813,1.00005938769288
"log_a[8]",2.84744680533873,0.00268853305660356,0.317314809080254,2.20546744752133,2.64277722579766,2.85116588241045,3.05614143215448,3.47591305240158,13929.9616517905,0.999988890848517
"log_a[9]",2.89209737803072,0.00276636518731898,0.31690746450485,2.26897881952833,2.68475803823735,2.89166699647328,3.09792974815006,3.52594077928635,13123.386398716,1.00010415958801
"log_a[10]",2.88679112689948,0.0027444749805568,0.316597477753336,2.26195343937199,2.67738543375843,2.88669293457208,3.09473177499169,3.51868814818914,13307.49615335,0.999658592131956
"log_a[11]",2.81717097253636,0.00311479919279772,0.320194980152912,2.15740621077666,2.61036033942956,2.82029395584118,3.0309035520484,3.42953684094596,10567.4190833836,1.0000633878489
"log_a[12]",2.80917104458114,0.00309861287523428,0.328920309030957,2.14219062302693,2.59886563942703,2.81828215045153,3.03055103421515,3.43458371760535,11267.9973720112,0.999611392585838
"log_a[13]",2.81873249532156,0.00325345590380188,0.33285411264094,2.13065366874529,2.60520460645433,2.8294457009785,3.04318107210859,3.44128824116847,10466.8983132873,0.999603585475275
"log_a[14]",2.93361770588868,0.00266075746590636,0.321359974987537,2.28135391145685,2.72774612755943,2.93473075394671,3.14485165893642,3.56408937201031,14587.2353864575,0.999971293512436
"log_a[15]",2.98236206013317,0.00266241251627814,0.320721280458123,2.33031743396094,2.77752765430946,2.98634177097669,3.19501058335144,3.6071946617984,14511.2512534521,1.00013037300686
"log_a[16]",3.04960067172992,0.00265139372078294,0.317990374739965,2.42064320071536,2.83940656943329,3.0482263628739,3.26122946539297,3.67971740980231,14383.9942963992,0.99996254380218
"log_a[17]",3.13050863530901,0.00276791611464013,0.322003349939047,2.50139714444736,2.92239378710763,3.1251064670919,3.34384217548486,3.77541431241815,13533.6497105073,0.999941438072016
"log_a[18]",3.19036157156783,0.00307698803721029,0.32587933783208,2.56718798622407,2.97130040575023,3.18308916349837,3.3990149066175,3.86187336011807,11216.6207182963,0.999724117335216
"log_a[19]",3.19702908699279,0.00290087558966831,0.322884071908835,2.56813678794958,2.97960351549194,3.19194547961938,3.41147543725347,3.83483378171051,12388.9652823218,0.999637828803119
"log_a[20]",3.3142709124433,0.00378409168060376,0.343193886372174,2.66076025890108,3.08403580315108,3.29862335671367,3.53198375291388,4.02108278158693,8225.37649404157,0.999945795845199
"log_a[21]",3.30274577428717,0.00350572085441494,0.33864031628744,2.65829297406279,3.07479459579407,3.290605042861,3.52105167820833,4.00748752033862,9330.8811546125,0.999685002035208
"log_a[22]",3.21217081470524,0.00312641059223009,0.329372209503,2.58233840743276,2.98822912635777,3.20969442383316,3.43032654660401,3.86643857504966,11098.9496046654,0.999562761427878
