"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a",1.98597080390506,0.00639273799188924,0.235864572928901,1.59558873592246,1.80697693405087,1.96324679889532,2.14448720404592,2.48585724379227,1361.29302248947,1.00519349281543
"b[1]",0.168205302777484,0.00102989465489615,0.0569948187821034,0.061536359455086,0.128164720095617,0.167366537988314,0.207382592908625,0.282062150052936,3062.56380788823,1.0011743091372
"b[2]",0.133539045981784,0.000715021913129164,0.0483076070339941,0.0453953156622278,0.0997009806290174,0.131731428590537,0.165489554883509,0.233292345302946,4564.49090576622,1.0019301313571
"b[3]",0.111463100363461,0.000509302823342331,0.0374971377641607,0.0401953568562194,0.0860592081278302,0.111128822956146,0.136220294199729,0.186061441307668,5420.55891851441,1.00226466670085
"b[4]",0.123386836341534,0.000851789295291579,0.0507782655487109,0.0312909108788357,0.0879345570434563,0.120695056774743,0.156142158332146,0.228146697723172,3553.78679397771,1.00211428240871
"b[5]",0.143638219652512,0.00188020107232323,0.0669986509070406,0.0303894071636165,0.0950735951109741,0.137474041706913,0.185024417230434,0.290849187930699,1269.76550157231,1.00373470233769
"b[6]",0.190618524382706,0.00493246770909962,0.133715974958545,0.0291204973067771,0.0996506968368346,0.15496320982106,0.239886717591594,0.562301822094802,734.916653724469,1.00570088909279
"b[7]",0.118322420609664,0.000896055380683498,0.0502586143559656,0.0241885072385708,0.0831270452285256,0.117023966340499,0.151691479319749,0.220508002528309,3145.9463896334,1.00327200550707
"b[8]",0.124469305792811,0.00126982052758051,0.0595683780982696,0.0199658599433082,0.08056676916907,0.120845592456292,0.164309134752141,0.248801718717283,2200.62916303906,1.00456848560031
"b[9]",0.0983282947851674,0.00122557103792156,0.0536445655380798,0.0122146318014212,0.0577222256026942,0.0922781622354477,0.130996013370291,0.216456432889558,1915.90727233029,1.00292745103496
"b[10]",0.0854087231034818,0.000999219574539366,0.050636595330687,0.00827054602892214,0.047681975801736,0.0782394269423258,0.116680760437721,0.201267320728448,2568.07159948599,1.00289330545093
"b[11]",0.0823682022876571,0.00111962959377641,0.0558755739318879,0.00584486767619219,0.0415098523710028,0.0733924671909718,0.110817968180082,0.21530013215744,2490.54994783353,1.00354906937467
"b[12]",0.0712798577043674,0.000988371059675675,0.0424165677657853,0.00394691064978076,0.0380776135014776,0.0675349212385294,0.0997330688001999,0.162165526256925,1841.75139087269,1.00314980845516
"b[13]",0.0578645416879324,0.00096843766335046,0.0372594288036578,0.00269205242403104,0.0285814749156287,0.0527745964296278,0.0814790439215511,0.141073657617729,1480.22945919076,1.00305972271488
"b[14]",0.0428444468811243,0.000461603000342128,0.0306069441710059,0.00167832922550526,0.0195956970197555,0.0372646759392975,0.0597069429264185,0.115221687996336,4396.45565212144,1.00156849325078
"b[15]",0.0339995711215366,0.000380383265747971,0.0264370688826147,0.00097243365357425,0.0139848082776249,0.0284495991354085,0.047950859853694,0.0982221787207111,4830.40783137956,1.00189072864344
"b[16]",0.027079165841645,0.00027943394445997,0.0215976779464971,0.000659772640016252,0.0105494482524725,0.022085947277271,0.0383583921838213,0.0806206414538723,5973.87043769781,1.00161264345276
"b[17]",0.0250190925833586,0.000317803003912807,0.0215744883511529,0.000536898838651267,0.00868575712596283,0.0194767602256429,0.0353797151771289,0.0797754029197911,4608.55754015212,1.00139715290122
"b[18]",0.0206509224403679,0.000240148789369636,0.0182834615340382,0.000372976221768873,0.00676293339308942,0.015827399398077,0.0292020391766463,0.0678064463378026,5796.36921955385,1.00155359091853
"b[19]",0.0181060603769458,0.000215998921093571,0.0168207067641421,0.00025262702002538,0.00554308447493621,0.0135464665845678,0.0255644507507485,0.0636134549444793,6064.3647668741,1.00067447253954
"b[20]",0.0158861703414707,0.000186091317620399,0.0151371309472441,0.000172268589403007,0.00467982373721014,0.011499738057384,0.0225878371958022,0.056486225851597,6616.60050859474,1.00061586904283
"b[21]",0.0139446947501594,0.000157418416738538,0.0133241079497752,0.000120882306979072,0.00395824111549327,0.0102238699754811,0.0200716231174735,0.0489857942108218,7164.1588203836,1.00027784377336
"b[22]",0.0125776691378378,0.000142264699588145,0.0123129280707713,0.000105780603484069,0.00351951470186369,0.00911518376728293,0.0179386032127196,0.0456556432586139,7490.80311824332,1.00037520540043
"b[23]",0.0119161370711497,0.000146695836726921,0.0119700484094249,7.08839329018168e-05,0.00320687520917403,0.00834675241141975,0.0168680078454477,0.0438057339913812,6658.19080053871,1.00119085319839
"b[24]",0.01091991962499,0.000132684057856678,0.0107485501611679,6.1271842671221e-05,0.00294697648562404,0.00779038941538366,0.0155593379588908,0.0388444985577838,6562.39375247419,1.00080296451011
"b[25]",0.0103356242956529,0.000120908568579175,0.00989322843118428,5.52215858881766e-05,0.00281352872221574,0.00746441290427046,0.0149589498002924,0.0359376409912018,6695.17471220335,1.00068343840948
"b[26]",0.0108691124720661,0.000133619309003966,0.0102074874472301,4.69444824341749e-05,0.00296535207424839,0.00810133935904833,0.0157857379543753,0.0369126438982936,5835.78476622017,1.00089061676157
"b[27]",0.0124321369176438,0.000157771996050073,0.0114648316122075,4.3263563082837e-05,0.00344976309890238,0.00940963850772285,0.0182156289478666,0.0414174164441793,5280.50576250329,1.00181265103614
"b[28]",0.0141684549093049,0.000197110323605175,0.0123781557996945,3.7167055484378e-05,0.00397499989992127,0.0113115549829823,0.0214381195679298,0.044183514914675,3943.60262964042,1.00225009166528
"b[29]",0.0178175791770931,0.0003178390153397,0.0151330952239456,3.00639889515926e-05,0.004731732642498,0.0147863271429491,0.0276203702107028,0.0526265750531413,2266.94569401481,1.00374032045731
"b[30]",0.0224588100835805,0.000510643724091539,0.0197966408410055,2.73293549584895e-05,0.00520348756295503,0.0180966567596872,0.0354121119638613,0.0674218349947869,1502.958574912,1.00442327720055
"b[31]",0.0331176125251978,0.00131698331612971,0.0339754395823002,2.26868080458353e-05,0.00559000851280163,0.0224661604496706,0.050023939882633,0.122416177208031,665.533042690986,1.00731976583025
"b[32]",0.0260787521323151,0.000507693873131229,0.0231201096852057,2.05179378303508e-05,0.00548499250611369,0.0209413089631808,0.0418620572330339,0.0786504403506399,2073.84328851436,1.00461681737998
"b[33]",0.0256602494559864,0.000485915492224867,0.0237442128597383,1.92273586777054e-05,0.00520250289993293,0.0196529003970373,0.040395944358856,0.082584859952282,2387.77863779315,1.00522118976307
"b[34]",0.0287305050087783,0.000710658263085164,0.02830284655162,1.81227740983863e-05,0.00501771070738987,0.0204804225496911,0.0449500768056682,0.100599350916844,1586.12939343506,1.00566385631195
"b[35]",0.0297201021258631,0.000778889704710155,0.0295261396766462,1.70988964037587e-05,0.00494055898846342,0.0206962202024693,0.0466749496260449,0.102386468380225,1437.01536898949,1.00514463955692
"b[36]",0.0379972272720265,0.00195544180571236,0.0450595740550192,1.62608920680153e-05,0.00487515800809213,0.0214467794668166,0.0534634156165651,0.169077467169077,530.987591753527,1.00865470403232
"b[37]",0.0223060222243684,0.000385073036738121,0.0206416840561344,1.36530825240337e-05,0.00444369248408526,0.0173630543945794,0.0345829543631078,0.0717537295038206,2873.45257069312,1.00347248433258
"b[38]",0.019801256700904,0.000332707049724841,0.0189633758763535,1.21097473340116e-05,0.00403975274056858,0.0148569611139072,0.0303234759546893,0.0671753813766554,3248.68273401249,1.00341678830045
"b[39]",0.020828183491216,0.000377748204419275,0.0209085343188134,1.25172721265352e-05,0.00392912747480727,0.014893032839598,0.0314729577896157,0.0735350486118335,3063.6726720009,1.00350792424046
"b[40]",0.0202750651334949,0.000359037455336839,0.0202356214750877,9.48195220796182e-06,0.00369920799305082,0.0147452079737955,0.0307679700169207,0.0722961348654245,3176.53452177007,1.00270740265586
"b[41]",0.0192216726173836,0.000394968918136423,0.0189165728039252,9.29848891444894e-06,0.00358842329547906,0.0141368770731297,0.0295448588211888,0.0660924966948066,2293.81860851956,1.00284195664171
"b[42]",0.0190691585202566,0.00031129015396592,0.0183954371459492,7.1424920128959e-06,0.00367273902497698,0.01438006907271,0.0295015011941119,0.0641781069425965,3492.12239662377,1.0023600704605
"b[43]",0.0229635913569169,0.000553869910611699,0.0223844815725077,7.30258705889418e-06,0.00369560253548782,0.0170476574713914,0.0362141696798063,0.0770135346885281,1633.34728962439,1.00351988294764
"b[44]",0.0273033481970968,0.000832837406739389,0.0279146559567035,6.96613027243564e-06,0.00370047271074799,0.018529548369081,0.0430902598539687,0.0959516181007474,1123.42507416002,1.0062197121691
"b[45]",0.0259732887296875,0.000813796703165257,0.0260426329424832,5.75058889753237e-06,0.00360625772574449,0.0183987834455622,0.0412935412565127,0.0898211680472494,1024.08953320748,1.00525776882355
"b[46]",0.0270493708294148,0.000971258078319205,0.0285017788460834,5.02095637022825e-06,0.00336554577225198,0.0179795496291343,0.0423290143268518,0.100647478891608,861.14174716908,1.00634021433987
"b[47]",0.0239858051314408,0.000501932363249785,0.025467655519019,6.19477526899183e-06,0.00319719704080777,0.0163022262721217,0.0368467720833164,0.0891060981946683,2574.46822684154,1.00405810998259
"b[48]",0.0201767459281868,0.000327038903225964,0.0212114412636237,4.64272411623331e-06,0.0029334487341979,0.0136504155707856,0.0308216136562944,0.0744623975941087,4206.69981268891,1.0018192808622
"b[49]",0.0196024160790933,0.000311411793430125,0.0211518932000999,4.54519609235474e-06,0.00284765298661548,0.0129870083451835,0.0295326842601313,0.0739474339088918,4613.47720010744,1.00170065466192
"log_b[1]",-1.8517829799093,0.00778241722300017,0.402932874961006,-2.78812707093637,-2.05443896903748,-1.78756903345144,-1.57318991838992,-1.26562784208179,2680.62698413505,1.0012565608792
"log_b[2]",-2.09291661210595,0.00705692745152277,0.441834104061026,-3.0923463594945,-2.30557976627915,-2.02699006366261,-1.79884719898086,-1.45546291106912,3920.00990541049,1.00284330687183
