"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a",2.8506009593497,0.00301030323547699,0.205185623470351,2.43391615057721,2.71402939385098,2.8552870051612,2.98733227458048,3.24850332347939,4645.93752794766,1.00166631737852
"b[1]",2.96093031974961,0.0391410567027825,3.84052249279654,0.069392243298756,0.619182756881798,1.62924208520565,3.8006469414727,13.740718339091,9627.54447304735,1.0004711324492
"b[2]",3.04061806133841,0.0416425311739964,4.04162280967747,0.0559123712082403,0.617709847519069,1.66130632958515,3.8243721449966,14.0641471072949,9419.70540542417,1.00024260246352
"b[3]",3.06556893281077,0.0420090549647843,4.09515392834742,0.0503027053712051,0.62509756877662,1.6937788021124,3.94656946358117,13.9949267304724,9502.86670937112,1.00022845861532
"b[4]",3.05459275753389,0.0401981040592479,3.81912529338157,0.0500520008807897,0.625063206163589,1.75310705531443,4.00453414867244,13.7209107222082,9026.44359528359,1.00001696126163
"b[5]",3.05273515597917,0.0390043337119804,3.7124499245285,0.0453699470918853,0.643331341861766,1.80849002936067,4.09032729670463,13.070397997027,9059.31752472228,1.00019312062448
"b[6]",3.17820246121755,0.0424427650234347,4.04379466278575,0.0402047668901835,0.669972466884113,1.88305924859518,4.19514452561263,13.9097195903465,9077.5960125,1.00053465632776
"b[7]",3.31188234371521,0.0436849585792421,4.15204180565848,0.0402106368839967,0.692557455957033,1.99069622920193,4.33464229672032,14.6327022435526,9033.57342291586,1.00093623830018
"b[8]",3.39913690035268,0.0452262120366761,4.19173461984812,0.0372568384583211,0.715731094357028,2.070251261737,4.56903196344492,14.6510956211827,8590.27624344837,1.00084955417543
"b[9]",3.43976261031762,0.0416238428642163,3.80940950771796,0.0335004621907298,0.753504899555503,2.19493823168638,4.77274342425839,14.0201561296476,8375.89021023732,1.0009155075137
"b[10]",3.5814296308379,0.048746049121797,4.26645645609505,0.0318286145394718,0.778647470962729,2.22431157594312,4.8563852190394,14.6596639629011,7660.4766208188,1.00071633925792
"b[11]",3.73953744989869,0.0563016488828999,4.96389477631593,0.029613098930636,0.827167491141084,2.31049357833818,4.98604279120263,15.2560049977823,7773.25483373751,1.00089427917143
"b[12]",3.75380135644128,0.0486230545189816,4.4101337140496,0.0280680214535789,0.855764888996286,2.42976605736851,5.14300333242959,14.6727692254345,8226.57457303829,1.00046898548503
"b[13]",3.68173466029476,0.0410954537032185,3.75007533055435,0.0291572648337863,0.905268805461149,2.53493807561762,5.24477233176189,13.6260973753646,8327.0740090767,1.00014234231457
"b[14]",3.75370955680478,0.0470152344586699,4.16021726064774,0.0308746589162963,0.936570031276598,2.51109526154442,5.17331609844026,14.6171883244454,7829.87467259813,1.00038490436102
"b[15]",3.7232028331524,0.0452058822265158,4.11921344832593,0.0320292184287143,0.942043802980748,2.52555682138305,5.10281983376509,14.0714851467829,8303.06991588068,1.0010114462388
"b[16]",3.6394434505765,0.0419919421314354,3.85057385034972,0.0299284561135832,0.964326116129895,2.56950613101884,5.01992007342049,13.4887286602065,8408.50896966411,1.0007025027856
"b[17]",3.44321901542945,0.0357332349141198,3.26676257918293,0.0322769576365003,0.994602802578699,2.54771358390107,4.90147669997694,11.8824019758124,8357.77114996365,1.00024126572114
"b[18]",3.47361434939992,0.0364457397691355,3.33609406781377,0.0358130074540321,1.03627451319715,2.59069436069327,4.90981736820495,11.7416759914778,8378.82338424266,0.999967068747802
"b[19]",3.63085408803821,0.040776289601813,3.61296645821217,0.0346736876449809,1.12713473141985,2.70480853897127,5.07100910322808,12.2295796541715,7850.77352692059,1.00055779001241
"b[20]",3.64813348075092,0.0385054730880365,3.34137153600371,0.0396175051755973,1.21097207306551,2.83994703909853,5.17075921223162,11.8162342770212,7530.16703962381,1.00077394242338
"b[21]",3.48960758464421,0.0312842867904815,2.74967626072321,0.0344645311996083,1.29381860139906,2.94207394908886,5.11121052225897,10.0972928937604,7725.21564569915,1.00042293245211
"b[22]",4.19906959599091,0.0468262526749427,3.65031542682387,0.0404510586577637,1.4446274667442,3.38470895618972,5.93094253505605,13.7044567810435,6076.89845226713,1.00036699690413
"b[23]",4.82487519956439,0.0726588540830813,4.98779352470236,0.0425920346037012,1.56988542541043,3.58916170195638,6.50458232278226,17.3108306884617,4712.37502555381,1.0006684522294
"b[24]",4.92796320478749,0.0648239421704571,4.7666263458004,0.0462259630231573,1.66271813922556,3.77967383667428,6.77481320188135,17.1781489552582,5406.93739674197,1.00054045448004
"b[25]",4.56180862259468,0.0454989302863808,3.70142406241733,0.0524813558782524,1.71874041886667,3.78241062878912,6.55439697473237,13.6809219694537,6618.13033070716,1.00040837094715
"b[26]",4.94822684084959,0.0505942221573381,4.0487765087526,0.0503838116532007,1.86902232662259,4.08980638138944,7.02426754746635,14.8759161278331,6403.91799907062,1.00010185474427
"b[27]",5.32515486247279,0.0617777475040712,4.69036454572618,0.0512846069787863,2.02567759210845,4.33278542186787,7.3306263851441,16.8436264857135,5764.33295309862,1.00005073037012
"b[28]",5.58337071080834,0.064811379031417,4.81069648600247,0.0565563920125017,2.19238542846212,4.61235271277226,7.67827274250793,17.4102075062819,5509.5152608902,1.00045291179611
"b[29]",5.33370406371729,0.0480388340191429,3.77680608200173,0.0564820609126261,2.3944228421782,4.7728961202518,7.57721661774103,14.1437094718958,6181.08132870314,1.00070257466636
"b[30]",6.71217746575653,0.0915373020706985,6.25477323322155,0.0661275303467433,2.72890838354468,5.37023486910807,8.86865611462244,22.3367218658949,4669.03276685341,1.0005522955579
"b[31]",8.07147817913311,0.147574380249004,9.37134695747032,0.0745021226070216,3.06461747591794,6.01982593705819,10.005416401674,30.2664272072655,4032.57170236755,1.00071867999143
"b[32]",7.48848592523903,0.0928555704415081,6.19477500041852,0.0718157370223929,3.35870315858573,6.41160335142315,10.0793896161166,21.9627333428751,4450.76997262518,1.00084112795988
"b[33]",7.35734806258257,0.0665781978034607,4.47272350612267,0.074891976110917,3.99172508713756,7.0858387177271,10.3326173625379,16.8115818439811,4513.1527585846,1.00131978269134
"b[34]",9.47677778979732,0.106457418994915,6.84732412052541,0.0738867497127501,4.57816643657517,8.35159594629427,13.0405295450908,26.1987615291348,4137.04177407548,1.0010916354432
"b[35]",12.9606536804043,0.197124801317314,11.6793132039368,0.0774499877649156,5.35954700188192,10.2689002737048,17.1283144112522,42.6573979647057,3510.36336003621,1.00048135079253
"b[36]",17.0352273954108,0.273634601693652,15.0818967370049,0.0822106891208826,6.20951814506757,12.6843702090235,23.7875948898317,57.306253651903,3037.87498559192,1.00107794122794
