"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a[1]",2.60678564297565,0.026140656806073,0.675060148572916,1.34337142089165,2.13057049582225,2.58653635778061,3.06432343862521,3.94684131280194,666.886537724748,1.01651851523293
"log_a[2]",2.78138604811534,0.0200270691954816,0.579857490664469,1.71232782654717,2.36895405532589,2.7620586150658,3.18006419753668,3.93323406925678,838.315984102384,1.01283793318176
"log_a[3]",3.46655422564801,0.0249674841130658,0.589069436158862,2.33735587052281,3.04409623008945,3.46713685441507,3.89071694570427,4.56982060633781,556.651540810399,1.02147420658345
"log_a[4]",3.25224923054946,0.00617805103421057,0.511956819257435,2.28822916593552,2.90694532502975,3.23865133852535,3.57984561282286,4.31018257738759,6866.94677664731,1.00019368541409
"log_a[5]",3.68506003280788,0.0335249437265686,0.632251406713746,2.47878731469413,3.22466695862479,3.6833388618712,4.15561747873042,4.86432826879374,355.666935940928,1.02882326810372
"log_a[6]",3.59065417930404,0.0257494640586332,0.582587083453324,2.48205098534415,3.18046934334748,3.60004307800531,4.00653389983715,4.68486446812644,511.900218467351,1.02226039310385
"log_a[7]",3.24969015490265,0.00514839386285647,0.493627810329588,2.29550872065898,2.92672589312149,3.23892889251752,3.56035052835724,4.24339777467355,9192.96720243409,1.00148222111654
"log_a[8]",2.91311524713317,0.0113329456600262,0.521281614413632,1.89952586069671,2.56097537163669,2.90858494496677,3.26323035466194,3.93588778544138,2115.72492536805,1.00512387035446
"log_a[9]",2.80112284071947,0.0133078841307507,0.533507744552315,1.76608630882975,2.45006924568522,2.79782579397748,3.16051146442101,3.85329622089682,1607.17598540807,1.00586397791125
"log_a[10]",2.74403952349509,0.0132392661118546,0.532487011732818,1.70217395803776,2.39422675948838,2.73697380581945,3.09262890767567,3.80756063309225,1617.67105524417,1.00709642767751
"log_a[11]",2.77018686335303,0.00942788398292724,0.534280218754694,1.72701948322962,2.41184588621532,2.76243018954685,3.11511286401982,3.84566018183657,3211.51334565278,1.00338000870111
"log_a[12]",2.75194427299173,0.0120510568743444,0.561029557263298,1.66463444809495,2.37452051040706,2.73988267640471,3.11916001623645,3.89396688237064,2167.31088540601,1.00681527009564
"log_a[13]",3.11697951540969,0.0181567662113197,0.598094844718341,2.00039172347893,2.70626750619423,3.10025496386091,3.51651794972664,4.32002038671628,1085.08338836766,1.01019312176631
"log_a[14]",2.59702286002912,0.0229468600026186,0.617397856288598,1.44760410932857,2.16574110645761,2.59084016359107,3.0106395285008,3.84412568305346,723.908543756844,1.01651511726907
"log_a[15]",2.71923927351021,0.0121146266874332,0.5888733409933,1.59154159783033,2.31864245550228,2.70253947668395,3.10626366514854,3.91741105055136,2362.78233736721,1.00373895563624
"log_a[16]",2.83830311844967,0.00578664174320216,0.570242266789723,1.75901880923908,2.45241333356607,2.81918647386617,3.2107649848969,3.99736167852559,9711.03719675814,1.00111702308974
"log_a[17]",3.08323071566308,0.0145665066839841,0.728545132449259,1.80870888468022,2.59338228530953,3.01564128352853,3.50085498139541,4.74868725014536,2501.50915673072,1.00477566645864
"log_a[18]",2.73518855278672,0.0083368055768672,0.586052613068238,1.6484390326466,2.33969659341975,2.7036527457744,3.11038948447219,3.95587024774874,4941.67143734482,1.00291783578678
"log_a[19]",2.79738105640944,0.00873286225720666,0.56907515708052,1.66753490698012,2.42233941714755,2.80038813404915,3.17624685392425,3.90530727165067,4246.45018393451,1.00198961985962
"log_a[20]",2.10830713177219,0.0410723958155688,0.753639015166412,0.766530514431352,1.53399501973272,2.08962518725,2.67074685668879,3.54138749351275,336.687252347854,1.03247170427536
"log_a[21]",1.81636615536897,0.0643120033079926,0.978706751076693,0.0636028293066672,1.00658380436202,1.89460767815327,2.60124313674439,3.48484013119068,231.590687597757,1.04817610395567
"log_a[22]",2.4870344103313,0.0194975764789865,0.592843137229571,1.34061774959021,2.07905813938756,2.47806346766591,2.89777563717757,3.63950872455631,924.524295827289,1.01073699889149
"log_a[23]",3.03970535614639,0.00765032722860362,0.51772698952364,2.02272411535971,2.69528105301483,3.04092022488812,3.37404404835183,4.06860746339296,4579.74806672607,1.00304424284977
"log_a[24]",3.54850949252532,0.0378743866537462,0.682263126088298,2.27989904959387,3.02828320372421,3.54081689827146,4.07532513171561,4.78194361365338,324.498417095844,1.03504068738964
"log_a[25]",3.50605476107308,0.0321148847713022,0.635586164500163,2.33564725518342,3.03585438984054,3.49204792099242,3.98043837549278,4.69638663180411,391.684272595573,1.02924591545268
"log_a[26]",2.658532531446,0.0363371468160451,0.674438125666764,1.34245064073886,2.17232718124216,2.71112771411766,3.13949504018145,3.87037129957967,344.494726634437,1.03382327064123
"log_a[27]",3.15723185014309,0.00633420200404874,0.513970314897322,2.15673625425343,2.81164615101455,3.15155208698016,3.49389170103512,4.19042431129744,6584.03686871125,1.00182448046543
"log_a[28]",3.09581482367919,0.00547180021194951,0.522225203011921,2.08761901343892,2.74736838037733,3.08217580405075,3.43495928343104,4.15833841739908,9108.67467220586,1.00015299124641
"log_a[29]",3.18984984862491,0.0060161894912903,0.528352426051632,2.18006650965665,2.83642551459594,3.18048044303114,3.52802834202885,4.28029372167787,7712.66376097062,1.00056921752323
"log_a[30]",3.16786010571509,0.00556073499429932,0.505420540512738,2.20296164572697,2.83618155088379,3.16423811521209,3.48685240763103,4.20435332630643,8261.16656314709,1.00103684400459
"log_a[31]",3.05234368536454,0.00607950121795957,0.505378748228077,2.08907320723248,2.71823217844933,3.03794762885828,3.370767226607,4.0862524539194,6910.31828449827,1.00083233694296
"log_a[32]",3.09549085781236,0.00491186372530276,0.497269820822179,2.11290247887881,2.77538853273366,3.08825591803585,3.41808847019315,4.10426282508931,10249.2382133716,1.00010293033209
"log_a[33]",3.12743607354857,0.00560803229068738,0.510121140042824,2.13700102536452,2.78802412101839,3.11913895200382,3.45837960846179,4.1572869657387,8274.19271716689,1.00179688693272
"log_a[34]",3.09925662391653,0.00553366946542795,0.492763870510625,2.14308703091532,2.76939582212536,3.08510130708353,3.42492037517031,4.08429185145581,7929.60011434839,1.00086131833041
"log_a[35]",3.25000272505885,0.0219567185197844,0.555253229873632,2.17893072958427,2.8636924190561,3.24993179799874,3.64652296575533,4.29616590013886,639.509968126343,1.01579709046496
"log_a[36]",3.0177802510107,0.0101182312003613,0.503948999380924,2.02601298735001,2.68963386088425,3.02432099941844,3.34735625433614,4.01931062757686,2480.64133977137,1.00524336249936
"log_a[37]",2.58454810585818,0.013058231609844,0.532286869304984,1.54936345383795,2.23180468555111,2.58354795835141,2.93597478878922,3.65055220858228,1661.58579714172,1.00728367335708
