"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a",2.75040040807478,0.00700301132438769,0.292920692624231,2.24378696669603,2.54463683154171,2.7241103300874,2.93436461946156,3.38125677157886,1749.56647207483,1.00540097953133
"b",0.926693850055657,0.0260218701051648,0.998951069117945,6.31120492291232e-05,0.0389849007289974,0.57099718085299,1.60190158870188,3.2512996903485,1473.70793778244,1.00781921613982
"log_b",-1.76751541532193,0.0894252504117307,3.05094084937018,-9.67059886058846,-3.24458087368144,-0.560371281996717,0.471191416484842,1.17905481293575,1163.98462996162,1.01221374247303
"sigma_e",1.2955258259843,0.00230037595255755,0.13427222029148,1.06441033523245,1.19968588741926,1.28624746620444,1.37820528995781,1.58102435377705,3407.02015537348,1.00048843313948
