"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a[1]",1.56481319264831,0.0105951928912615,0.664575768380649,0.436354418808509,1.06727222415238,1.51882277940777,2.00767964332011,2.96957570727372,3934.3343876391,1.00193078615904
"log_a[2]",1.62171067896997,0.00821697326147773,0.539574810256518,0.719358307827163,1.22499001479547,1.5716383692622,1.95941704240527,2.82292822395951,4312.00827734397,1.00175899661259
"log_a[3]",1.68856469803522,0.00887139827675614,0.555275468682546,0.736011808178721,1.28946631841567,1.64827766477936,2.05084113512376,2.84820656391145,3917.71482939956,1.00213920199594
"log_a[4]",1.99775401782256,0.00577718491642127,0.439877678997392,1.23238588420594,1.68802387169905,1.95827063514193,2.26772928048546,2.96400683599975,5797.37391801387,1.00102229260585
"log_a[5]",2.25274077327307,0.00520458245089266,0.431084713520055,1.48997239431364,1.9525691271174,2.22195616165837,2.52124890187467,3.18008523266286,6860.46352447788,1.00015848690322
"log_a[6]",2.4326385362251,0.00403189574157406,0.370728501933289,1.74123462032635,2.18338100039093,2.413048989778,2.66324000693522,3.2134878708823,8454.60584782746,0.999900078943489
"log_a[7]",2.54856284658186,0.00435401418116504,0.369345723514184,1.83782013496621,2.30708973050446,2.5382018608695,2.78348479116035,3.30916744159619,7195.92240037022,1.00016542163204
"log_a[8]",2.27592126805695,0.00528348468760647,0.424594600888217,1.52853995341334,1.97734396323543,2.24859280840528,2.54052207077418,3.17524363936905,6458.14852314903,1.00011383579224
"log_a[9]",2.27946580851701,0.00581362936402052,0.477451036030636,1.45273303748589,1.94334258753434,2.24538218306455,2.57706773814036,3.28873219113926,6744.70561107418,1.00036467485605
"log_a[10]",2.20120862948151,0.00673414357404169,0.530786318755134,1.27213359480293,1.82429137796241,2.16508965352476,2.54333622859919,3.3178223775847,6212.61867083071,1.00045860594259
"log_a[11]",1.86055808165496,0.00911692243759839,0.578677732042498,0.847906940610792,1.42843063577021,1.83333889980259,2.25485245688138,3.03397976135203,4028.81217923251,1.00094632979926
"log_a[12]",1.89873743523429,0.00875599997224027,0.581896839255035,0.876716258088648,1.47130940291447,1.87474285116858,2.29583966272875,3.07818070523509,4416.52296849605,1.00081561590218
"log_a[13]",1.97275774927459,0.00827622107270724,0.568649649330004,0.969807340926206,1.5577781721165,1.9473031106937,2.35180525360704,3.14183946699152,4720.90635189291,1.00057878832829
"log_a[14]",2.14172943697357,0.00721573523175773,0.530103089667792,1.19480021866379,1.76411529284102,2.11726168285912,2.48661871126075,3.26098356837511,5397.08791646483,1.00045213155745
"log_a[15]",2.22599450349393,0.00611943668454571,0.458667264966742,1.36621072203552,1.91583134536577,2.20986072674453,2.51872337856667,3.17998266000664,5617.88183387765,1.00051332799209
"log_a[16]",2.08861510026382,0.00776176053191718,0.499080665162137,1.14674477846444,1.74348825040667,2.07309168665908,2.4170201176108,3.11005195776376,4134.48110210573,1.00048843181394
"log_a[17]",1.92584485256222,0.0109210115684317,0.604788403519031,0.765696276036219,1.50057077596796,1.93732926607904,2.34250795674802,3.10527556834456,3066.76978766208,1.00080085955826
"log_a[18]",1.80214949527403,0.0150243731132857,0.742035957354906,0.32104245789828,1.29782029977754,1.85419608928469,2.3343088994979,3.14802045088963,2439.25487072286,1.00134159811978
"log_a[19]",1.75492382437598,0.0160942656121871,0.752398161948342,0.256965194707565,1.23616970407497,1.83017179398693,2.30356601818096,3.08655257949995,2185.51163547732,1.0017421419494
"log_a[20]",2.31797557610182,0.00960992549502449,0.517634156242324,1.309827520468,1.97355444691,2.31298255671504,2.65546594254095,3.33529357606025,2901.38799700834,1.00131426596545
"log_a[21]",2.26346350967371,0.00902221566777778,0.515770142302423,1.29441030228539,1.90552775736908,2.26062026926754,2.60700376839552,3.29094590579186,3268.02963590747,1.00068145675083
