"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a",1.11502749220534,0.00535145315569123,0.228103620597696,0.814771165558149,0.959215049271188,1.05613468543955,1.21851407618438,1.71379596007602,1816.8576469201,1.00317753501952
"b",0.0364278856861029,0.00113139300193898,0.0468620325929668,1.20477925543312e-05,0.00191448705756554,0.0154599372668774,0.0564826640053625,0.163315906902317,1715.59695681822,1.00346316458673
"log_b",-4.87129336682393,0.0624874848034156,2.5694789820109,-11.3266293086096,-6.25830667161052,-4.16950332104492,-2.8738215635942,-1.81206887817263,1690.84598602163,1.00313820869885
"sigma_e",0.588108809283193,0.00107439395530064,0.0615434927732256,0.483497607256019,0.543870608205198,0.582594630806008,0.625182270465848,0.724472006211,3281.2337326831,1.00066148312171
