"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_a",1.63899087205822,0.00390364111132222,0.157589343552939,1.30776259224303,1.54105331945024,1.64441317249527,1.7418945873393,1.94115169060524,1629.72349498035,1.00544860232794
"b",0.166198512677681,0.00162213031527539,0.0641422200661732,0.0185799678543113,0.126695859649697,0.168826090040269,0.209583202061967,0.287003926037523,1563.56699187406,1.00555192440696
"log_b",-1.95737532729578,0.0337522454025109,0.873047092073879,-3.98567237417749,-2.06596588121221,-1.77888614885149,-1.56263447816284,-1.24825938378278,669.067601290954,1.01395538652559
"sigma_e",0.426907972792587,0.000836955144946259,0.047198784585304,0.346180304374875,0.393447416739162,0.42189155531773,0.45668170041853,0.527935511622547,3180.22072673766,1.0034003167963
