"","stock","species","broodyear","recruits","spawners","stock.id"
"245","Bowron","Sockeye",1988,13050,7405,37
"246","Bowron","Sockeye",1989,12842,1367,37
"247","Bowron","Sockeye",1990,31130,5065,37
"248","Bowron","Sockeye",1991,48807,2460,37
"249","Bowron","Sockeye",1992,12883,1117,37
"250","Bowron","Sockeye",1993,20467,592,37
"251","Bowron","Sockeye",1994,10849,1845,37
"252","Bowron","Sockeye",1995,27391,13467,37
"253","Bowron","Sockeye",1996,26776,4055,37
"254","Bowron","Sockeye",1997,5024,2119,37
"255","Bowron","Sockeye",1998,17001,2830,37
"256","Bowron","Sockeye",1999,19734,3295,37
"257","Bowron","Sockeye",2000,25283,6720,37
"258","Bowron","Sockeye",2001,6825,2752,37
"259","Bowron","Sockeye",2002,7674,4505,37
"260","Bowron","Sockeye",2003,3822,3038,37
"261","Bowron","Sockeye",2004,6120,458,37
"262","Bowron","Sockeye",2005,2259,866,37
"263","Bowron","Sockeye",2006,17563,636,37
"264","Bowron","Sockeye",2007,8365,1075,37
"265","Bowron","Sockeye",2008,782,275,37
"266","Bowron","Sockeye",2009,6112,843,37
"267","Bowron","Sockeye",2010,24776,4095,37
"268","Bowron","Sockeye",2011,5280,2037,37
"269","Bowron","Sockeye",2012,218,30,37
"270","Bowron","Sockeye",2013,505,1924,37
"271","Bowron","Sockeye",2014,19505,6252,37
"272","Bowron","Sockeye",2015,106,2211,37
"273","Raft","Sockeye",1948,63337,5524,38
"274","Raft","Sockeye",1949,39626,2109,38
"275","Raft","Sockeye",1950,45556,1917,38
"276","Raft","Sockeye",1951,47653,3364,38
"277","Raft","Sockeye",1952,51182,5116,38
"278","Raft","Sockeye",1953,32124,3600,38
"279","Raft","Sockeye",1954,50488,5352,38
"280","Raft","Sockeye",1955,60522,2905,38
"281","Raft","Sockeye",1956,27140,5179,38
"282","Raft","Sockeye",1957,21015,3314,38
"283","Raft","Sockeye",1958,23143,6235,38
"284","Raft","Sockeye",1959,23614,5232,38
"285","Raft","Sockeye",1960,16948,2252,38
"286","Raft","Sockeye",1961,24325,3014,38
"287","Raft","Sockeye",1962,40549,4197,38
"288","Raft","Sockeye",1963,9817,2693,38
"289","Raft","Sockeye",1964,48724,2666,38
"290","Raft","Sockeye",1965,20626,2669,38
"2911","Raft","Sockeye",1966,23539,2666,38
"2921","Raft","Sockeye",1967,9658,358,38
"29310","Raft","Sockeye",1968,106397,3455,38
"29410","Raft","Sockeye",1969,14370,2577,38
"29510","Raft","Sockeye",1970,8860,1205,38
"29610","Raft","Sockeye",1971,12361,223,38
"29710","Raft","Sockeye",1972,57821,4507,38
"29810","Raft","Sockeye",1973,9361,1345,38
"29910","Raft","Sockeye",1974,12223,1479,38
"3002","Raft","Sockeye",1975,6716,1391,38
"3011","Raft","Sockeye",1976,19926,3976,38
"30210","Raft","Sockeye",1977,6940,198,38
"30310","Raft","Sockeye",1978,18748,1343,38
"30410","Raft","Sockeye",1979,3039,693,38
"30510","Raft","Sockeye",1980,51723,2056,38
"3069","Raft","Sockeye",1981,8639,312,38
"3071","Raft","Sockeye",1982,3770,1533,38
"3081","Raft","Sockeye",1983,5601,1821,38
"30910","Raft","Sockeye",1984,47063,6701,38
"31010","Raft","Sockeye",1985,4533,1922,38
"31110","Raft","Sockeye",1986,3013,1080,38
"31210","Raft","Sockeye",1987,3820,723,38
"31310","Raft","Sockeye",1988,50485,9207,38
"3141","Raft","Sockeye",1989,11299,925,38
"3151","Raft","Sockeye",1990,2544,412,38
"3163","Raft","Sockeye",1991,1461,264,38
"3171","Raft","Sockeye",1992,67359,4112,38
"3181","Raft","Sockeye",1993,33598,2934,38
"3193","Raft","Sockeye",1994,28472,800,38
"32010","Raft","Sockeye",1995,27270,682,38
"3214","Raft","Sockeye",1996,112592,21381,38
"3221","Raft","Sockeye",1997,51264,2367,38
"3231","Raft","Sockeye",1998,16238,3585,38
"32410","Raft","Sockeye",1999,61149,3499,38
"32510","Raft","Sockeye",2000,115396,27668,38
"3262","Raft","Sockeye",2001,96695,16025,38
"3271","Raft","Sockeye",2002,42833,8402,38
"32810","Raft","Sockeye",2003,8475,4890,38
"32910","Raft","Sockeye",2004,51235,3244,38
"33010","Raft","Sockeye",2005,9093,16967,38
"33110","Raft","Sockeye",2006,17318,3442,38
"33210","Raft","Sockeye",2007,10715,8064,38
"3333","Raft","Sockeye",2008,18578,3562,38
"3341","Raft","Sockeye",2009,35114,6039,38
"3354","Raft","Sockeye",2010,43560,2389,38
"3361","Raft","Sockeye",2011,23289,4430,38
"337","Raft","Sockeye",2012,21033,1710,38
"338","Raft","Sockeye",2013,5311,9045,38
"339","Raft","Sockeye",2014,12125,9471,38
"340","Raft","Sockeye",2015,1612,8794,38
"341","Quesnel","Sockeye",1948,618,48,39
"342","Quesnel","Sockeye",1949,486378,19210,39
"343","Quesnel","Sockeye",1950,2048,264,39
"344","Quesnel","Sockeye",1951,413,9,39
"345","Quesnel","Sockeye",1952,562,51,39
"346","Quesnel","Sockeye",1953,610245,47564,39
"347","Quesnel","Sockeye",1954,10692,146,39
"348","Quesnel","Sockeye",1955,180,30,39
"349","Quesnel","Sockeye",1956,1133,39,39
"350","Quesnel","Sockeye",1957,999533,132852,39
"351","Quesnel","Sockeye",1958,3412,1269,39
"352","Quesnel","Sockeye",1959,165,29,39
"353","Quesnel","Sockeye",1960,1475,123,39
"354","Quesnel","Sockeye",1961,1240890,70000,39
"355","Quesnel","Sockeye",1962,7287,566,39
"356","Quesnel","Sockeye",1963,956,40,39
"357","Quesnel","Sockeye",1964,2812,159,39
"358","Quesnel","Sockeye",1965,1667172,105393,39
"359","Quesnel","Sockeye",1966,7462,1040,39
"360","Quesnel","Sockeye",1967,1761,24,39
"361","Quesnel","Sockeye",1968,428,333,39
"362","Quesnel","Sockeye",1969,1640832,76565,39
"363","Quesnel","Sockeye",1970,20339,388,39
"364","Quesnel","Sockeye",1971,747,16,39
"365","Quesnel","Sockeye",1972,865,46,39
"366","Quesnel","Sockeye",1973,2336434,112414,39
"367","Quesnel","Sockeye",1974,31024,2587,39
"368","Quesnel","Sockeye",1975,1865,105,39
"369","Quesnel","Sockeye",1976,1233,209,39
"370","Quesnel","Sockeye",1977,3878522,160717,39
"371","Quesnel","Sockeye",1978,196724,4349,39
"372","Quesnel","Sockeye",1979,6011,238,39
"373","Quesnel","Sockeye",1980,2446,98,39
"374","Quesnel","Sockeye",1981,9786652,332290,39
"375","Quesnel","Sockeye",1982,555542,20054,39
"376","Quesnel","Sockeye",1983,40412,1098,39
"377","Quesnel","Sockeye",1984,6953,551,39
"378","Quesnel","Sockeye",1985,12545239,692799,39
"379","Quesnel","Sockeye",1986,2532784,94792,39
"380","Quesnel","Sockeye",1987,176592,11238,39
"381","Quesnel","Sockeye",1988,26342,4185,39
"382","Quesnel","Sockeye",1989,10641495,940432,39
"383","Quesnel","Sockeye",1990,3283634,259218,39
"384","Quesnel","Sockeye",1991,151175,24861,39
"385","Quesnel","Sockeye",1992,29214,3046,39
"386","Quesnel","Sockeye",1993,6851040,1507350,39
"387","Quesnel","Sockeye",1994,2477091,356251,39
"388","Quesnel","Sockeye",1995,167306,116867,39
"389","Quesnel","Sockeye",1996,90690,21719,39
"390","Quesnel","Sockeye",1997,4692773,904914,39
"391","Quesnel","Sockeye",1998,4739875,534532,39
"392","Quesnel","Sockeye",1999,810586,106908,39
"393","Quesnel","Sockeye",2000,53810,37163,39
"394","Quesnel","Sockeye",2001,3701006,1740454,39
"395","Quesnel","Sockeye",2002,640265,1312599,39
"396","Quesnel","Sockeye",2003,143876,148235,39
"397","Quesnel","Sockeye",2004,12695,6629,39
"398","Quesnel","Sockeye",2005,209440,772179,39
"399","Quesnel","Sockeye",2006,646323,90069,39
"400","Quesnel","Sockeye",2007,73622,33601,39
"401","Quesnel","Sockeye",2008,7570,2473,39
"402","Quesnel","Sockeye",2009,318507,82781,39
"403","Quesnel","Sockeye",2010,2531721,131545,39
"404","Quesnel","Sockeye",2011,39948,16936,39
"405","Quesnel","Sockeye",2012,2644,97,39
"406","Quesnel","Sockeye",2013,150184,93727,39
"407","Quesnel","Sockeye",2014,2172602,430821,39
"408","Quesnel","Sockeye",2015,6341,25749,39
"409","Chilko","Sockeye",1948,1947973,364597,40
"410","Chilko","Sockeye",1949,623138,33029,40
"411","Chilko","Sockeye",1950,205875,6555,40
"412","Chilko","Sockeye",1951,752327,57563,40
"413","Chilko","Sockeye",1952,1858476,233628,40
"414","Chilko","Sockeye",1953,619456,94471,40
"415","Chilko","Sockeye",1954,712749,21247,40
"416","Chilko","Sockeye",1955,1513275,75834,40
"417","Chilko","Sockeye",1956,2435670,368607,40
"418","Chilko","Sockeye",1957,138228,83128,40
"419","Chilko","Sockeye",1958,433371,70433,40
"420","Chilko","Sockeye",1959,2212583,272891,40
"421","Chilko","Sockeye",1960,1053335,244864,40
"422","Chilko","Sockeye",1961,69453,15038,40
"423","Chilko","Sockeye",1962,985562,42125,40
"424","Chilko","Sockeye",1963,1206303,57207,40
"425","Chilko","Sockeye",1964,2040082,131590,40
"426","Chilko","Sockeye",1965,158944,20813,40
"427","Chilko","Sockeye",1966,889200,107541,40
"428","Chilko","Sockeye",1967,2004710,90006,40
"429","Chilko","Sockeye",1968,2476069,181912,40
"430","Chilko","Sockeye",1969,402359,25519,40
"431","Chilko","Sockeye",1970,694456,50923,40
"432","Chilko","Sockeye",1971,852842,97365,40
"433","Chilko","Sockeye",1972,2109574,332353,40
"434","Chilko","Sockeye",1973,248297,30231,40
"435","Chilko","Sockeye",1974,712467,71127,40
"436","Chilko","Sockeye",1975,1513636,133782,40
"437","Chilko","Sockeye",1976,1699113,228326,40
"438","Chilko","Sockeye",1977,199200,20385,40
"439","Chilko","Sockeye",1978,1265579,85570,40
"440","Chilko","Sockeye",1979,1721513,147920,40
"441","Chilko","Sockeye",1980,4441927,293234,40
"442","Chilko","Sockeye",1981,208706,20164,40
"443","Chilko","Sockeye",1982,1599217,142515,40
"444","Chilko","Sockeye",1983,2119741,213715,40
"445","Chilko","Sockeye",1984,676358,283152,40
"446","Chilko","Sockeye",1985,572968,34979,40
"447","Chilko","Sockeye",1986,4800439,165504,40
"448","Chilko","Sockeye",1987,4420836,268111,40
"449","Chilko","Sockeye",1988,3296360,206206,40
"450","Chilko","Sockeye",1989,3117371,42811,40
"451","Chilko","Sockeye",1990,2628585,497991,40
"452","Chilko","Sockeye",1991,1382549,597537,40
"453","Chilko","Sockeye",1992,1866349,319959,40
"4541","Chilko","Sockeye",1993,3963871,322298,40
"4551","Chilko","Sockeye",1994,1419987,253976,40
"4561","Chilko","Sockeye",1995,1274336,298027,40
"4571","Chilko","Sockeye",1996,1363890,504469,40
"4581","Chilko","Sockeye",1997,885013,509298,40
"4591","Chilko","Sockeye",1998,536366,467624,40
"4601","Chilko","Sockeye",1999,1570589,432565,40
"4611","Chilko","Sockeye",2000,501890,395559,40
"4621","Chilko","Sockeye",2001,1158636,331244,40
"4631","Chilko","Sockeye",2002,1239287,215050,40
"4641","Chilko","Sockeye",2003,386062,334896,40
"4651","Chilko","Sockeye",2004,426764,49193,40
"4661","Chilko","Sockeye",2005,363559,285065,40
"4671","Chilko","Sockeye",2006,5066618,261918,40
"4681","Chilko","Sockeye",2007,1133079,156518,40
"4691","Chilko","Sockeye",2008,538455,68731,40
"4701","Chilko","Sockeye",2009,1839231,127367,40
"4711","Chilko","Sockeye",2010,2917407,1181540,40
"4721","Chilko","Sockeye",2011,877007,457653,40
"4731","Chilko","Sockeye",2012,224737,90759,40
"4741","Chilko","Sockeye",2013,487594,624483,40
"4751","Chilko","Sockeye",2014,1643852,669181,40
"4761","Chilko","Sockeye",2015,216621,429012,40
"4771","Seymour","Sockeye",1948,29658,1280,41
"4781","Seymour","Sockeye",1949,34705,3476,41
"4791","Seymour","Sockeye",1950,162026,4697,41
"4801","Seymour","Sockeye",1951,68943,11504,41
"4811","Seymour","Sockeye",1952,11249,2780,41
"4821","Seymour","Sockeye",1953,45268,2907,41
"4831","Seymour","Sockeye",1954,461522,12463,41
"4841","Seymour","Sockeye",1955,310002,5178,41
"4851","Seymour","Sockeye",1956,12763,1102,41
"4861","Seymour","Sockeye",1957,24583,7106,41
"4871","Seymour","Sockeye",1958,195518,44285,41
"4881","Seymour","Sockeye",1959,175980,25473,41
"4891","Seymour","Sockeye",1960,8837,1862,41
"4901","Seymour","Sockeye",1961,32923,1957,41
"4911","Seymour","Sockeye",1962,176546,27411,41
"4921","Seymour","Sockeye",1963,114086,26742,41
"4931","Seymour","Sockeye",1964,18498,1321,41
"4941","Seymour","Sockeye",1965,34890,2550,41
"4951","Seymour","Sockeye",1966,141828,12943,41
"4961","Seymour","Sockeye",1967,220851,7264,41
"4971","Seymour","Sockeye",1968,22108,2064,41
"4981","Seymour","Sockeye",1969,14875,3276,41
"4991","Seymour","Sockeye",1970,226369,3603,41
"500","Seymour","Sockeye",1971,135310,9463,41
"501","Seymour","Sockeye",1972,56785,1418,41
"502","Seymour","Sockeye",1973,24800,1150,41
"503","Seymour","Sockeye",1974,248730,25096,41
"504","Seymour","Sockeye",1975,180684,15756,41
"505","Seymour","Sockeye",1976,18422,4898,41
"506","Seymour","Sockeye",1977,70046,2883,41
"507","Seymour","Sockeye",1978,261925,30757,41
"508","Seymour","Sockeye",1979,135614,24866,41
"509","Seymour","Sockeye",1980,52848,4616,41
"510","Seymour","Sockeye",1981,30875,5354,41
"511","Seymour","Sockeye",1982,508455,27219,41
"512","Seymour","Sockeye",1983,272460,14014,41
"513","Seymour","Sockeye",1984,36017,9148,41
"514","Seymour","Sockeye",1985,43576,2684,41
"515","Seymour","Sockeye",1986,824169,57017,41
"516","Seymour","Sockeye",1987,442220,41080,41
"517","Seymour","Sockeye",1988,10843,7989,41
"518","Seymour","Sockeye",1989,18877,2864,41
"519","Seymour","Sockeye",1990,278827,108234,41
"520","Seymour","Sockeye",1991,95565,60797,41
"521","Seymour","Sockeye",1992,17906,3586,41
"522","Seymour","Sockeye",1993,8716,4950,41
"523","Seymour","Sockeye",1994,172547,19152,41
"524","Seymour","Sockeye",1995,66040,23901,41
"525","Seymour","Sockeye",1996,39470,9590,41
"526","Seymour","Sockeye",1997,1944,836,41
"527","Seymour","Sockeye",1998,214404,14548,41
"528","Seymour","Sockeye",1999,133931,10072,41
"529","Seymour","Sockeye",2000,59563,11860,41
"530","Seymour","Sockeye",2001,19042,3743,41
"531","Seymour","Sockeye",2002,507957,55465,41
"532","Seymour","Sockeye",2003,12366,18483,41
"533","Seymour","Sockeye",2004,6918,762,41
"534","Seymour","Sockeye",2005,7820,2326,41
"535","Seymour","Sockeye",2006,1086668,57783,41
"536","Seymour","Sockeye",2007,18273,5905,41
"537","Seymour","Sockeye",2008,2355,311,41
"538","Seymour","Sockeye",2009,46977,3093,41
"539","Seymour","Sockeye",2010,274195,287496,41
"540","Seymour","Sockeye",2011,16977,7994,41
"541","Seymour","Sockeye",2012,819,264,41
"542","Seymour","Sockeye",2013,7838,13883,41
"543","Seymour","Sockeye",2014,386637,57414,41
"544","Seymour","Sockeye",2015,858,3960,41
"545","Late Shuswap","Sockeye",1948,28330,8502,42
"546","Late Shuswap","Sockeye",1949,40793,2011,42
"547","Late Shuswap","Sockeye",1950,9944058,583072,42
"548","Late Shuswap","Sockeye",1951,529582,82094,42
"549","Late Shuswap","Sockeye",1952,17932,4211,42
"550","Late Shuswap","Sockeye",1953,31027,1623,42
"551","Late Shuswap","Sockeye",1954,15869336,1067640,42
"552","Late Shuswap","Sockeye",1955,865520,44634,42
"553","Late Shuswap","Sockeye",1956,7974,2103,42
"554","Late Shuswap","Sockeye",1957,3163,1651,42
"555","Late Shuswap","Sockeye",1958,2213808,1128898,42
"556","Late Shuswap","Sockeye",1959,382302,89270,42
"557","Late Shuswap","Sockeye",1960,2549,1322,42
"558","Late Shuswap","Sockeye",1961,8147,854,42
"559","Late Shuswap","Sockeye",1962,2925312,652104,42
"560","Late Shuswap","Sockeye",1963,3131346,80246,42
"561","Late Shuswap","Sockeye",1964,19626,345,42
"562","Late Shuswap","Sockeye",1965,24808,1332,42
"563","Late Shuswap","Sockeye",1966,4051932,661765,42
"564","Late Shuswap","Sockeye",1967,3184223,402434,42
"565","Late Shuswap","Sockeye",1968,21961,2713,42
"566","Late Shuswap","Sockeye",1969,29860,3166,42
"567","Late Shuswap","Sockeye",1970,5580907,787577,42
"568","Late Shuswap","Sockeye",1971,702125,159119,42
"569","Late Shuswap","Sockeye",1972,44505,2155,42
"570","Late Shuswap","Sockeye",1973,67868,2467,42
"571","Late Shuswap","Sockeye",1974,7050422,619143,42
"572","Late Shuswap","Sockeye",1975,1026264,85540,42
"573","Late Shuswap","Sockeye",1976,14170,3072,42
"574","Late Shuswap","Sockeye",1977,93645,6027,42
"575","Late Shuswap","Sockeye",1978,9657379,1014791,42
"576","Late Shuswap","Sockeye",1979,1499666,162068,42
"577","Late Shuswap","Sockeye",1980,23307,1817,42
"578","Late Shuswap","Sockeye",1981,9470,5950,42
"5791","Late Shuswap","Sockeye",1982,9464899,1568612,42
"5801","Late Shuswap","Sockeye",1983,1980917,100257,42
"5811","Late Shuswap","Sockeye",1984,33174,2403,42
"5821","Late Shuswap","Sockeye",1985,14934,813,42
"5831","Late Shuswap","Sockeye",1986,10945795,1068368,42
"5841","Late Shuswap","Sockeye",1987,3903932,310451,42
"5851","Late Shuswap","Sockeye",1988,8220,3556,42
"5861","Late Shuswap","Sockeye",1989,13135,382,42
"5871","Late Shuswap","Sockeye",1990,7770370,1744387,42
"5881","Late Shuswap","Sockeye",1991,866189,615852,42
"5891","Late Shuswap","Sockeye",1992,19909,6640,42
"5901","Late Shuswap","Sockeye",1993,15366,753,42
"5911","Late Shuswap","Sockeye",1994,2610200,664678,42
"5921","Late Shuswap","Sockeye",1995,771591,210742,42
"5931","Late Shuswap","Sockeye",1996,61532,5493,42
"5941","Late Shuswap","Sockeye",1997,34711,597,42
"5951","Late Shuswap","Sockeye",1998,7248023,680552,42
"5961","Late Shuswap","Sockeye",1999,698913,138275,42
"5971","Late Shuswap","Sockeye",2000,1388,164,42
"5981","Late Shuswap","Sockeye",2001,8890,2138,42
"5991","Late Shuswap","Sockeye",2002,7509787,2844548,42
"6001","Late Shuswap","Sockeye",2003,138420,189695,42
"6011","Late Shuswap","Sockeye",2004,1935,2234,42
"6021","Late Shuswap","Sockeye",2005,33870,11793,42
"6031","Late Shuswap","Sockeye",2006,17571901,1170692,42
"6041","Late Shuswap","Sockeye",2007,214511,32296,42
"6051","Late Shuswap","Sockeye",2008,9300,83,42
"6061","Late Shuswap","Sockeye",2009,385521,20208,42
"6071","Late Shuswap","Sockeye",2010,8223221,3073220,42
"6081","Late Shuswap","Sockeye",2011,20033,46028,42
"6091","Late Shuswap","Sockeye",2013,28041,87946,42
"6101","Late Shuswap","Sockeye",2014,4310691,1053404,42
"6111","Late Shuswap","Sockeye",2015,1689,3178,42
"6121","Birkenhead","Sockeye",1948,208791,54755,43
"6131","Birkenhead","Sockeye",1949,308662,43328,43
"6141","Birkenhead","Sockeye",1950,242740,41370,43
"615","Birkenhead","Sockeye",1951,216719,13589,43
"616","Birkenhead","Sockeye",1952,244678,24744,43
"617","Birkenhead","Sockeye",1953,156143,16287,43
"618","Birkenhead","Sockeye",1954,175704,8635,43
"619","Birkenhead","Sockeye",1955,280383,8185,43
"6201","Birkenhead","Sockeye",1956,279109,27156,43
"6211","Birkenhead","Sockeye",1957,76363,7068,43
"6221","Birkenhead","Sockeye",1958,129262,5510,43
"6231","Birkenhead","Sockeye",1959,268022,11388,43
"6241","Birkenhead","Sockeye",1960,172100,19198,43
"6251","Birkenhead","Sockeye",1961,129815,10550,43
"6261","Birkenhead","Sockeye",1962,102491,14311,43
"6271","Birkenhead","Sockeye",1963,456078,20769,43
"6281","Birkenhead","Sockeye",1964,365895,27978,43
"6291","Birkenhead","Sockeye",1965,165171,9769,43
"6301","Birkenhead","Sockeye",1966,316855,13462,43
"6311","Birkenhead","Sockeye",1967,492408,17580,43
"6321","Birkenhead","Sockeye",1968,285207,31042,43
"6331","Birkenhead","Sockeye",1969,791869,14324,43
"6341","Birkenhead","Sockeye",1970,738909,19252,43
"6351","Birkenhead","Sockeye",1971,369096,16143,43
"6361","Birkenhead","Sockeye",1972,519340,26202,43
"6371","Birkenhead","Sockeye",1973,216524,28374,43
"6381","Birkenhead","Sockeye",1974,727181,85495,43
"6391","Birkenhead","Sockeye",1975,120593,19653,43
"6401","Birkenhead","Sockeye",1976,619577,50023,43
"6411","Birkenhead","Sockeye",1977,431633,12799,43
"6421","Birkenhead","Sockeye",1978,666214,48158,43
"6431","Birkenhead","Sockeye",1979,415951,35168,43
"6441","Birkenhead","Sockeye",1980,163172,32786,43
"6451","Birkenhead","Sockeye",1981,266159,27175,43
"6461","Birkenhead","Sockeye",1982,1816442,72353,43
"6471","Birkenhead","Sockeye",1983,808110,21069,43
"6481","Birkenhead","Sockeye",1984,470361,23226,43
"6491","Birkenhead","Sockeye",1985,245842,5757,43
"6501","Birkenhead","Sockeye",1986,1211967,197841,43
"6511","Birkenhead","Sockeye",1987,999898,89492,43
"6521","Birkenhead","Sockeye",1988,927715,75537,43
"6531","Birkenhead","Sockeye",1989,1147929,15690,43
"6541","Birkenhead","Sockeye",1990,238613,97108,43
"6551","Birkenhead","Sockeye",1991,122385,152077,43
"6561","Birkenhead","Sockeye",1992,99182,93445,43
"6571","Birkenhead","Sockeye",1993,575880,151089,43
"6581","Birkenhead","Sockeye",1994,67413,22315,43
"6591","Birkenhead","Sockeye",1995,170525,18407,43
"6601","Birkenhead","Sockeye",1996,78931,27824,43
"6611","Birkenhead","Sockeye",1997,30582,23274,43
"6621","Birkenhead","Sockeye",1998,619321,173098,43
"6631","Birkenhead","Sockeye",1999,83528,26220,43
"6641","Birkenhead","Sockeye",2000,101965,8333,43
"6651","Birkenhead","Sockeye",2001,191674,28361,43
"6661","Birkenhead","Sockeye",2002,634125,107481,43
"667","Birkenhead","Sockeye",2003,13338,152657,43
"668","Birkenhead","Sockeye",2004,76400,17516,43
"669","Birkenhead","Sockeye",2005,86063,27117,43
"670","Birkenhead","Sockeye",2006,441874,137365,43
"671","Birkenhead","Sockeye",2007,247094,54290,43
"672","Birkenhead","Sockeye",2008,72774,6788,43
"673","Birkenhead","Sockeye",2009,141215,34475,43
"674","Birkenhead","Sockeye",2010,34882,67762,43
"675","Birkenhead","Sockeye",2011,91160,92420,43
"6761","Birkenhead","Sockeye",2012,23404,2549,43
"6771","Birkenhead","Sockeye",2013,41724,46795,43
"6781","Birkenhead","Sockeye",2014,11624,19612,43
"6791","Birkenhead","Sockeye",2015,1650,26687,43
"6801","Cultus","Sockeye",1948,40903,13086,44
"6811","Cultus","Sockeye",1949,39167,9301,44
"6821","Cultus","Sockeye",1950,108361,30595,44
"6831","Cultus","Sockeye",1951,174068,13143,44
"6841","Cultus","Sockeye",1952,44424,18910,44
"6851","Cultus","Sockeye",1953,63669,13000,44
"6861","Cultus","Sockeye",1954,71295,24150,44
"6871","Cultus","Sockeye",1955,281084,26000,44
"6881","Cultus","Sockeye",1956,37505,14133,44
"6891","Cultus","Sockeye",1957,28083,20647,44
"6901","Cultus","Sockeye",1958,51030,14097,44
"6911","Cultus","Sockeye",1959,53023,48461,44
"6921","Cultus","Sockeye",1960,23939,17689,44
"6931","Cultus","Sockeye",1961,6148,15428,44
"6941","Cultus","Sockeye",1962,36742,27070,44
"6951","Cultus","Sockeye",1963,138448,20571,44
"6961","Cultus","Sockeye",1964,71400,11143,44
"6971","Cultus","Sockeye",1965,21020,2532,44
"6981","Cultus","Sockeye",1966,45065,17464,44
"6991","Cultus","Sockeye",1967,110974,33492,44
"7001","Cultus","Sockeye",1968,42454,25736,44
"7011","Cultus","Sockeye",1969,6477,6739,44
"7021","Cultus","Sockeye",1970,46132,15149,44
"7031","Cultus","Sockeye",1971,51271,9145,44
"7041","Cultus","Sockeye",1972,30363,10660,44
"7051","Cultus","Sockeye",1973,713,858,44
"7061","Cultus","Sockeye",1974,30293,9814,44
"7071","Cultus","Sockeye",1975,129249,11478,44
"7081","Cultus","Sockeye",1976,6123,4450,44
"7091","Cultus","Sockeye",1977,1571,353,44
"7101","Cultus","Sockeye",1978,75245,7265,44
"7111","Cultus","Sockeye",1979,110516,32045,44
"7121","Cultus","Sockeye",1980,4825,1687,44
"7131","Cultus","Sockeye",1981,1544,1159,44
"7141","Cultus","Sockeye",1982,18839,17222,44
"7151","Cultus","Sockeye",1983,96326,19952,44
"7161","Cultus","Sockeye",1984,9406,1147,44
"7171","Cultus","Sockeye",1985,2431,571,44
"7181","Cultus","Sockeye",1986,10488,3533,44
"7191","Cultus","Sockeye",1987,65855,32336,44
"7201","Cultus","Sockeye",1988,7825,964,44
"7211","Cultus","Sockeye",1989,10745,568,44
"7221","Cultus","Sockeye",1990,25123,1870,44
"7231","Cultus","Sockeye",1991,17399,20191,44
"7241","Cultus","Sockeye",1992,1884,1205,44
"7251","Cultus","Sockeye",1993,945,1131,44
"726","Cultus","Sockeye",1994,2448,4422,44
"727","Cultus","Sockeye",1995,14793,10349,44
"728","Cultus","Sockeye",1996,1515,2030,44
"729","Cultus","Sockeye",1997,717,91,44
"730","Cultus","Sockeye",1998,6185,2166,44
"731","Cultus","Sockeye",1999,2852,12403,44
"732","Cultus","Sockeye",2000,81,1227,44
"733","Cultus","Sockeye",2001,225,675,44
"734","Cultus","Sockeye",2002,5292,4882,44
"735","Cultus","Sockeye",2003,735,1939,44
"736","Cultus","Sockeye",2004,1318,52,44
"737","Cultus","Sockeye",2005,926,226,44
"738","Cultus","Sockeye",2006,21000,3521,44
"739","Cultus","Sockeye",2007,13143,649,44
"740","Cultus","Sockeye",2008,2208,360,44
"741","Cultus","Sockeye",2009,2742,1441,44
"742","Cultus","Sockeye",2010,20016,10297,44
"743","Cultus","Sockeye",2011,1663,7211,44
"744","Cultus","Sockeye",2012,4102,892,44
"745","Cultus","Sockeye",2013,956,3312,44
"746","Cultus","Sockeye",2014,1449,4411,44
"747","Cultus","Sockeye",2015,54,1220,44
"748","Portage","Sockeye",1951,244,15,45
"749","Portage","Sockeye",1953,394,24,45
"750","Portage","Sockeye",1954,38700,1729,45
"751","Portage","Sockeye",1955,4392,20,45
"752","Portage","Sockeye",1957,47,20,45
"753","Portage","Sockeye",1958,25645,2749,45
"754","Portage","Sockeye",1959,5565,286,45
"755","Portage","Sockeye",1961,2723,12,45
"756","Portage","Sockeye",1962,72180,6326,45
"757","Portage","Sockeye",1963,58437,1116,45
"758","Portage","Sockeye",1964,624,5,45
"759","Portage","Sockeye",1965,3463,589,45
"760","Portage","Sockeye",1966,31339,15201,45
"761","Portage","Sockeye",1967,4286,1983,45
"762","Portage","Sockeye",1968,1046,50,45
"763","Portage","Sockeye",1969,34582,491,45
"764","Portage","Sockeye",1970,58068,2139,45
"765","Portage","Sockeye",1971,18043,155,45
"766","Portage","Sockeye",1972,15283,98,45
"767","Portage","Sockeye",1973,91287,1688,45
"768","Portage","Sockeye",1974,42611,4843,45
"769","Portage","Sockeye",1975,15753,1631,45
"770","Portage","Sockeye",1976,7590,753,45
"771","Portage","Sockeye",1977,39989,3923,45
"772","Portage","Sockeye",1978,111753,3963,45
"773","Portage","Sockeye",1979,52692,2023,45
"774","Portage","Sockeye",1980,12225,996,45
"775","Portage","Sockeye",1981,20069,2951,45
"776","Portage","Sockeye",1982,210984,11734,45
"777","Portage","Sockeye",1983,37358,4909,45
"778","Portage","Sockeye",1984,50565,941,45
"779","Portage","Sockeye",1985,25840,960,45
"780","Portage","Sockeye",1986,71594,6213,45
"781","Portage","Sockeye",1987,63044,3766,45
"782","Portage","Sockeye",1988,21096,784,45
