"","V1","V2","V3"
"1",84.9983280758554,76.357411660685,42.4387882995215
"2",92.7228582287673,82.4964483452455,43.1361242056931
"3",64.9444094768377,62.8480914960989,35.7505894207181
"4",85.6392248200653,86.7850283708972,85.6447408826251
"5",38.1721966848131,39.9451084540591,38.9971009216315
"6",96.7496574541046,89.8442844543063,48.6740298081379
"7",143.087482353544,143.538809586189,132.669291138638
"8",54.1129063677202,48.009959592616,7.80789510785399
"9",69.3344644592255,58.4052785720529,-55.5149660121599
"10",89.5139112052331,84.5635873005194,84.7991406933313
"11",114.104460821989,107.936561637954,68.2258349846184
"12",84.9052135143209,86.5026700699733,81.6257356284787
"13",134.945262394235,135.593912061981,120.641266766877
"14",114.191650425809,116.335055999879,105.888160787628
"15",50.7639849500986,50.3037591943421,23.3772971957677
"16",119.038337077774,107.025501901943,8.576862064542
"17",50.7734810245105,35.9771741749055,-68.5328252249728
"18",62.399996416398,63.3331051067048,58.2430088964617
"19",125.850690565852,105.282908156709,-9.69149409019269
"20",60.438867189252,52.8776829250482,-4.28837789741939
"21",85.1242411200526,75.4651212156297,20.2562522009187
"22",83.304736665739,78.7907524169474,76.2463417827926
"23",67.3680067897491,57.6691954101709,-11.5667412226685
"24",48.1713102552793,47.7031290754455,-2.36230819726187
"25",109.309233940856,105.173669679637,74.7242751346284
"26",89.6418755364384,88.2441814691849,49.7338049484668
"27",89.4321825203484,89.8502999729618,90.8463887257212
"28",84.7716705351926,81.9197091272501,64.6944152941528
"29",146.957113613156,132.998544546455,54.4464394823355
"30",128.684597237342,127.579003297516,116.869896647749
"31",86.5929766595575,80.2225579702261,34.0121378983462
"32",173.024240234949,166.375247138941,114.110055199202
"33",227.394923626309,228.245793646976,208.926719499546
"34",181.071057798223,182.023795571307,150.931849902651
"35",210.262245616608,209.639279977417,161.398981099964
"36",189.428598637769,185.389459589757,142.255435496819
"37",221.401572611431,221.397086168541,178.251167004442
"38",163.845835380246,163.358376902879,135.866428194518
"39",204.747324278939,206.332692675676,178.687847137089
"40",214.922004383549,207.906737729914,204.440900331837
"41",224.725978041847,215.936735152655,151.139152022732
"42",233.000563975673,225.519469068193,160.196363565804
"43",218.068290955567,220.096679577058,202.443174363102
"44",175.426784554619,172.839442405773,157.472310719201
"45",175.008414108285,172.768622222638,134.697985760513
"46",191.119944040603,190.85105904935,170.030983111653
"47",194.509187951482,194.758411944256,191.277700864028
"48",121.693778622072,123.425264979991,119.328797904868
"49",176.005335363063,164.861278018464,70.3678843949051
"50",244.194753629607,246.069511492182,244.175810227919
"51",136.320443515538,130.117741504856,78.4270399394989
"52",146.261056503605,147.562627993318,130.508173749514
"53",150.219809972713,151.174153526585,131.580460300183
"54",154.215929135803,156.44439001554,155.273096405999
"55",76.0761557452039,78.5593034972025,68.864158102571
"56",66.712766101898,60.9912645577032,31.3045307716145
"57",151.959960705053,154.232736292256,149.379515510841
"58",113.754853866521,88.9204463050457,-77.8277349497154
"59",61.0474325251167,61.9469518854474,62.5256128650824
"60",122.064440503199,111.415749621686,41.2806709473683
"61",112.748223284912,109.755490834129,71.5930357195365
"62",56.5712677785616,58.8154058212706,57.2835597597403
"63",147.206731472263,122.095673204009,-61.91118843618
"64",159.964025502951,159.027979609451,133.514877979793
"65",77.2236625857428,78.6982722012659,79.6878455046053
"66",135.580403193686,136.372754217474,106.725616306307
"67",98.5004404021689,101.003762174177,95.4360802318818
"68",101.114809701699,103.601122306788,100.302792650941
"69",101.670408994185,104.00382914428,83.4941515135683
"70",79.4318516910386,80.2883655868118,76.7228392233096
"71",90.6464039687459,92.755791662735,91.787170530596
"72",93.7927556342,93.2679471413405,75.2385671876913
"73",83.767434968193,85.623494878781,82.8229556620366
"74",88.7934185503896,91.2712111946452,88.6059713104373
"75",73.6069168317475,71.4965734811912,50.9746867886607
"76",52.8122532501927,53.993163277762,55.1521495471995
"77",96.4518220056585,94.9495125984252,88.1412638694633
"78",84.812385101363,81.3264541589162,34.507231915089
"79",90.8859929925097,90.2163198336391,42.5839197980129
"80",69.0127202691728,68.5449740127547,32.3695347762331
"81",43.9956709240376,36.5802931212671,-21.3615029460719
"82",81.4444810249083,79.0219524819237,47.4983266128679
"83",64.3340238164347,64.9931859185374,55.0117307283322
"84",76.9149959000999,70.1990644706421,57.6955480540457
"85",54.9841772461377,55.0752446788059,34.7780229094526
